filename,width,height,class,xmin,ymin,xmax,ymax
NoiseWEBFire1421_jpg.rf.3f2480b0615656a0e9580129e8e074c0.jpg,640,640,Fire,2,204,194,346
NoiseWEBFire1421_jpg.rf.3f2480b0615656a0e9580129e8e074c0.jpg,640,640,Fire,20,132,82,186
Img_1165_jpg.rf.3f582e0fe71a369b1671bb3035b5ed16.jpg,640,640,Fire,116,417,326,537
Img_1165_jpg.rf.3f582e0fe71a369b1671bb3035b5ed16.jpg,640,640,Fire,431,484,496,537
Img_1165_jpg.rf.3f582e0fe71a369b1671bb3035b5ed16.jpg,640,640,Fire,553,491,601,533
Img_1165_jpg.rf.3f582e0fe71a369b1671bb3035b5ed16.jpg,640,640,Fire,220,169,266,224
Img_1165_jpg.rf.3f582e0fe71a369b1671bb3035b5ed16.jpg,640,640,Fire,407,245,469,296
ck0kcbvwl4tja0794csyimfqu_jpeg_jpg.rf.3f20f339540c9364213eea5d0c0056bf.jpg,640,640,smoke,499,281,614,379
NoiseWEBFire1445_jpg.rf.3f6bafe15b08b0ce36d807f714c31eb4.jpg,640,640,smoke,140,140,438,256
NoiseWEBFire1445_jpg.rf.3f6bafe15b08b0ce36d807f714c31eb4.jpg,640,640,Fire,276,258,300,276
Img_211_jpg.rf.3f3cfb4602a58642bde6fc8c67e87289.jpg,640,640,Fire,255,416,280,490
Img_211_jpg.rf.3f3cfb4602a58642bde6fc8c67e87289.jpg,640,640,Fire,294,378,398,485
Img_211_jpg.rf.3f3cfb4602a58642bde6fc8c67e87289.jpg,640,640,Fire,481,443,532,490
fire1-93-_jpg.rf.3ef52fd30e3504ea28f92fa7334577a4.jpg,640,640,Fire,204,126,558,400
fire1-442-_jpg.rf.3f57c1782414714deeff0e995ae98382.jpg,640,640,Fire,228,212,408,354
ck0tyq31o6ryb08488lus3geb_jpeg_jpg.rf.3f231d43a81544763c0874bd04701b25.jpg,640,640,smoke,178,272,211,299
Img_2113_jpg.rf.3f2b3e982e94d3a863dc753e02663bcb.jpg,640,640,Fire,148,133,365,586
Img_2096_jpg.rf.3f3123dcf06c5cb52ae5c28a1722064d.jpg,640,640,Fire,286,230,363,474
WEBFire785_jpg.rf.3f64a877c2415656c088e8251ac1eb94.jpg,640,640,smoke,276,159,457,346
WEBFire785_jpg.rf.3f64a877c2415656c088e8251ac1eb94.jpg,640,640,Fire,378,272,516,386
WEBFire785_jpg.rf.3f64a877c2415656c088e8251ac1eb94.jpg,640,640,Fire,268,334,384,406
WEBFire427_jpg.rf.3f04b88848b76c33401ede9c11a78d83.jpg,640,640,smoke,369,175,598,423
WEBFire427_jpg.rf.3f04b88848b76c33401ede9c11a78d83.jpg,640,640,Fire,250,374,462,500
fire1-406-_jpg.rf.3f8fab7f51ad58186e6fddc3ed12754e.jpg,640,640,Fire,96,140,458,352
MirrorWEBSmoke2605_jpg.rf.3f701159088afa38629757e838e96af8.jpg,640,640,smoke,108,128,436,348
MirrorWEBSmoke2605_jpg.rf.3f701159088afa38629757e838e96af8.jpg,640,640,Fire,322,324,344,368
Img_1496_jpg.rf.3f5173f15177839d17e7a35f5ed52a4b.jpg,640,640,Fire,326,412,376,435
MirrorWEBFire1367_jpg.rf.3fc624f11ebc90a6f261ea2b3965d3ab.jpg,640,640,Fire,214,200,394,370
MirrorWEBFire1367_jpg.rf.3fc624f11ebc90a6f261ea2b3965d3ab.jpg,640,640,Fire,2,270,206,348
MirrorWEBFire1367_jpg.rf.3fc624f11ebc90a6f261ea2b3965d3ab.jpg,640,640,Fire,398,252,572,364
1280_jpg.rf.3f7435cecff402f092a61c7e383313cc.jpg,640,640,Fire,74,74,638,490
Img_1978_jpg.rf.3faa2dd3979d822c032dbfadfd8fcb7a.jpg,640,640,Fire,165,202,332,583
NoiseWEBSmoke623_jpg.rf.3efac18d4e5b2b6d3a0aa9130052bfe8.jpg,640,640,smoke,440,226,639,396
NoiseWEBSmoke623_jpg.rf.3efac18d4e5b2b6d3a0aa9130052bfe8.jpg,640,640,smoke,2,328,294,440
NoiseWEBSmoke623_jpg.rf.3efac18d4e5b2b6d3a0aa9130052bfe8.jpg,640,640,Fire,228,420,292,478
2_jpg.rf.3fa5c8f8dc02cf81370395b2f7670ec3.jpg,640,640,smoke,364,352,638,540
MirrorWEBFire1356_jpg.rf.3fca477d9830e4d9a244e2e48f0f1116.jpg,640,640,smoke,342,122,558,322
MirrorWEBFire1356_jpg.rf.3fca477d9830e4d9a244e2e48f0f1116.jpg,640,640,Fire,342,302,434,402
MirrorWEBFire1356_jpg.rf.3fca477d9830e4d9a244e2e48f0f1116.jpg,640,640,Fire,292,360,304,376
MirrorWEBFire1356_jpg.rf.3fca477d9830e4d9a244e2e48f0f1116.jpg,640,640,Fire,292,412,298,424
MirrorWEBFire1356_jpg.rf.3fca477d9830e4d9a244e2e48f0f1116.jpg,640,640,Fire,370,416,388,436
Img_1815_jpg.rf.3e576af22e88ed13ca0a52f23ce417be.jpg,640,640,Fire,165,172,327,491
Img_1815_jpg.rf.3e576af22e88ed13ca0a52f23ce417be.jpg,640,640,Fire,390,305,439,325
Img_1361_jpg.rf.3fcb3f14b40505facfaa2f6bbf3e104a.jpg,640,640,Fire,39,524,86,545
Img_1361_jpg.rf.3fcb3f14b40505facfaa2f6bbf3e104a.jpg,640,640,Fire,103,377,144,469
Img_1361_jpg.rf.3fcb3f14b40505facfaa2f6bbf3e104a.jpg,640,640,Fire,201,504,301,561
new_fire_fire-485_png_jpg.rf.3ff51552f47d44e180a54f2c368db183.jpg,640,640,smoke,226,76,638,350
new_fire_fire-485_png_jpg.rf.3ff51552f47d44e180a54f2c368db183.jpg,640,640,Fire,388,314,494,418
new_fire_fire-485_png_jpg.rf.3ff51552f47d44e180a54f2c368db183.jpg,640,640,Fire,18,440,216,544
new_fire_fire-709_png_jpg.rf.3fd77df548d04d4e34e2eb8d7affea41.jpg,640,640,Fire,322,338,638,478
MirrorWEBFire2053_jpg.rf.403956c49e638ccdc18d8a7635953900.jpg,640,640,Fire,164,134,480,406
MirrorWEBFire2053_jpg.rf.403956c49e638ccdc18d8a7635953900.jpg,640,640,smoke,434,262,594,428
0141_jpg.rf.4028e9149e85458ad3d79da1587383fd.jpg,640,640,Fire,286,284,336,360
0141_jpg.rf.4028e9149e85458ad3d79da1587383fd.jpg,640,640,Fire,162,406,240,478
81_jpg.rf.401c4d819a8c18bc4c7bbdd836a1e06b.jpg,640,640,Fire,238,336,324,496
fire1-503-_jpg.rf.3fd6f120705571bf2990184f384b71d3.jpg,640,640,Fire,212,2,384,440
Img_478_jpg.rf.3fde3e0b9b5c39e10a05e9446f74385b.jpg,640,640,Fire,74,38,321,297
Img_478_jpg.rf.3fde3e0b9b5c39e10a05e9446f74385b.jpg,640,640,Fire,215,112,486,288
Img_2019_jpg.rf.3fe78164f396ed0d9cf6ef7acdb674a6.jpg,640,640,Fire,243,149,335,588
fire1-981-_jpg.rf.405d689d7f337856339ea2a9cbaa47d1.jpg,640,640,Fire,234,70,412,346
fire1-981-_jpg.rf.405d689d7f337856339ea2a9cbaa47d1.jpg,640,640,smoke,416,90,638,390
fire1-981-_jpg.rf.405d689d7f337856339ea2a9cbaa47d1.jpg,640,640,smoke,236,2,414,68
fire1-981-_jpg.rf.405d689d7f337856339ea2a9cbaa47d1.jpg,640,640,Fire,112,346,194,496
fire1-981-_jpg.rf.405d689d7f337856339ea2a9cbaa47d1.jpg,640,640,Fire,162,496,198,638
Img_1426_jpg.rf.4040f9554e2bc6da5812d1456b753eaf.jpg,640,640,Fire,330,424,342,437
Img_1397_jpg.rf.404b010eddad1b07e4916e0533c9717d.jpg,640,640,Fire,58,259,99,392
Img_1397_jpg.rf.404b010eddad1b07e4916e0533c9717d.jpg,640,640,Fire,52,87,83,160
Img_1397_jpg.rf.404b010eddad1b07e4916e0533c9717d.jpg,640,640,Fire,319,454,640,551
Img_1397_jpg.rf.404b010eddad1b07e4916e0533c9717d.jpg,640,640,Fire,451,118,508,459
Img_1397_jpg.rf.404b010eddad1b07e4916e0533c9717d.jpg,640,640,Fire,552,324,573,428
Img_1397_jpg.rf.404b010eddad1b07e4916e0533c9717d.jpg,640,640,Fire,598,339,614,402
Img_549_jpg.rf.40408152d11152d7671b2722f4d4e210.jpg,640,640,Fire,144,50,465,425
fire1-890-_jpg.rf.4042547b2dea395aa8a8da10a30d32f1.jpg,640,640,Fire,184,128,346,420
ck0na5s461w2n0794ifd5c5cs_jpeg_jpg.rf.4028cba0946e8f38ade6fdc29499d799.jpg,640,640,smoke,309,187,593,347
fire1-153-_jpg.rf.4062d17e47d9cf128d2594204f7e41ab.jpg,640,640,Fire,180,240,276,332
fire1-153-_jpg.rf.4062d17e47d9cf128d2594204f7e41ab.jpg,640,640,Fire,292,230,460,376
ck0kcouioj11m0a46yjyp0zlc_jpeg_jpg.rf.4094083318e1131f5636674b4d7088aa.jpg,640,640,smoke,0,21,156,443
Img_1228_jpg.rf.4075558ec988798ffe66c5e8df03e52b.jpg,640,640,Fire,0,144,159,329
Img_410_jpg.rf.405172838d449626317b3857fc52de9f.jpg,640,640,Fire,133,212,265,640
Img_1191_jpg.rf.40338829e6896f3ea195aa54a98f8be7.jpg,640,640,Fire,139,271,435,555
Img_1191_jpg.rf.40338829e6896f3ea195aa54a98f8be7.jpg,640,640,Fire,501,533,594,559
3587d59b214a2adb_jpg.rf.4088961b39e4e039fc0c1e9424274a3a.jpg,640,640,Fire,220,400,446,484
WEBFire1119_jpg.rf.4076bd818ce6ee2050c4644bb9b313c1.jpg,640,640,Fire,160,132,432,432
WEBFire1119_jpg.rf.4076bd818ce6ee2050c4644bb9b313c1.jpg,640,640,Fire,82,426,114,442
WEBFire1119_jpg.rf.4076bd818ce6ee2050c4644bb9b313c1.jpg,640,640,Fire,442,346,502,386
WEBFire1119_jpg.rf.4076bd818ce6ee2050c4644bb9b313c1.jpg,640,640,Fire,506,402,550,426
WEBSmoke2372_jpg.rf.4030809b74fd94b918466e91ed9e9320.jpg,640,640,smoke,214,162,420,268
WEBSmoke2372_jpg.rf.4030809b74fd94b918466e91ed9e9320.jpg,640,640,Fire,192,244,284,296
WEBSmoke2372_jpg.rf.4030809b74fd94b918466e91ed9e9320.jpg,640,640,Fire,286,268,314,290
WEBSmoke2372_jpg.rf.4030809b74fd94b918466e91ed9e9320.jpg,640,640,Fire,352,264,434,312
WEBSmoke2372_jpg.rf.4030809b74fd94b918466e91ed9e9320.jpg,640,640,Fire,454,286,498,312
WEBSmoke2372_jpg.rf.4030809b74fd94b918466e91ed9e9320.jpg,640,640,Fire,298,298,352,318
WEBSmoke2372_jpg.rf.4030809b74fd94b918466e91ed9e9320.jpg,640,640,Fire,254,298,294,320
Img_1234_jpg.rf.40832a29e39ec395e4e2e4c925bbe134.jpg,640,640,Fire,537,429,632,640
Img_1234_jpg.rf.40832a29e39ec395e4e2e4c925bbe134.jpg,640,640,Fire,5,405,203,640
Img_1171_jpg.rf.408027c89d3f0afeda8dab48288808c4.jpg,640,640,Fire,131,424,316,533
Img_1171_jpg.rf.408027c89d3f0afeda8dab48288808c4.jpg,640,640,Fire,440,507,497,537
Img_1171_jpg.rf.408027c89d3f0afeda8dab48288808c4.jpg,640,640,Fire,548,499,593,529
NoiseWEBFire1468_jpg.rf.40c8c4f4135ab7313308509093f1a4fc.jpg,640,640,smoke,48,144,378,254
NoiseWEBFire1468_jpg.rf.40c8c4f4135ab7313308509093f1a4fc.jpg,640,640,Fire,176,324,218,362
NoiseWEBSmoke2539_jpg.rf.40dd0e8758ed893bf2a24f02fd63064d.jpg,640,640,Fire,324,180,368,252
NoiseWEBSmoke2539_jpg.rf.40dd0e8758ed893bf2a24f02fd63064d.jpg,640,640,Fire,276,240,294,254
NoiseWEBSmoke2539_jpg.rf.40dd0e8758ed893bf2a24f02fd63064d.jpg,640,640,smoke,170,18,484,302
Img_37_jpg.rf.40c89d8444da15766c24baba0b3e6037.jpg,640,640,Fire,233,96,369,337
Img_20_jpg.rf.40a8236c338e48fe75e0dedfb6e828f4.jpg,640,640,Fire,245,121,353,341
ck0kepbs9kdym0848hgpcf3y9_jpeg_jpg.rf.40b97d04297e10636d70c23221ef7c7b.jpg,640,640,smoke,82,298,272,382
Img_1660_jpg.rf.40efc026a73ab4567f2b3f67559f22c9.jpg,640,640,Fire,216,293,291,406
fire1-471-_jpg.rf.411c2ce7c6492fa9b0b5b303e87efe4a.jpg,640,640,smoke,160,2,516,384
fire1-471-_jpg.rf.411c2ce7c6492fa9b0b5b303e87efe4a.jpg,640,640,Fire,24,38,160,434
Img_214_jpg.rf.40ea2cad86fdb8b4d5d79fe8437a7ca0.jpg,640,640,Fire,303,356,401,481
Img_214_jpg.rf.40ea2cad86fdb8b4d5d79fe8437a7ca0.jpg,640,640,Fire,476,435,525,489
Img_214_jpg.rf.40ea2cad86fdb8b4d5d79fe8437a7ca0.jpg,640,640,Fire,257,419,281,495
MirrorWEBFire1057_jpg.rf.3fd29cf7def714d1823118661865e675.jpg,640,640,smoke,80,148,638,336
MirrorWEBFire1057_jpg.rf.3fd29cf7def714d1823118661865e675.jpg,640,640,smoke,4,248,70,370
MirrorWEBFire1057_jpg.rf.3fd29cf7def714d1823118661865e675.jpg,640,640,Fire,154,328,176,364
MirrorWEBFire1057_jpg.rf.3fd29cf7def714d1823118661865e675.jpg,640,640,Fire,92,346,122,388
MirrorWEBFire1057_jpg.rf.3fd29cf7def714d1823118661865e675.jpg,640,640,Fire,18,368,32,384
MirrorWEBFire1057_jpg.rf.3fd29cf7def714d1823118661865e675.jpg,640,640,Fire,66,410,78,418
MirrorWEBFire1057_jpg.rf.3fd29cf7def714d1823118661865e675.jpg,640,640,Fire,84,416,118,424
ck0km5x3u9r910701d3yfjhtv_jpeg_jpg.rf.40fae03dd66b58e84825852a25192756.jpg,640,640,smoke,175,273,212,299
new_fire_fire-640_png_jpg.rf.40992d363fab771c9eeb9dc915253739.jpg,640,640,Fire,174,252,638,394
MirrorWEBFire1372_jpg.rf.411c33197e34f8f1f105bd7d6195d12b.jpg,640,640,Fire,24,318,410,434
MirrorWEBFire1372_jpg.rf.411c33197e34f8f1f105bd7d6195d12b.jpg,640,640,Fire,494,410,540,466
new_fire_fire-540_png_jpg.rf.413ef4fd9b0a44168075f4cfa1270126.jpg,640,640,Fire,260,2,384,386
93-Copy_jpg.rf.40db233df9cbc0875eeaf65452c27d9a.jpg,640,640,Fire,26,98,638,362
93-Copy_jpg.rf.40db233df9cbc0875eeaf65452c27d9a.jpg,640,640,Fire,398,360,638,634
new_fire_fire-596_png_jpg.rf.40a996b878d57ba37500119d69e30062.jpg,640,640,Fire,126,114,610,394
ck0kmewv08ygm0944br9j606r_jpeg_jpg.rf.40f8b15b41d14cebc7995d5ef6ae6d49.jpg,640,640,smoke,91,316,273,380
MirrorWEBFire1259_jpg.rf.40d38040633c7de03f77ea8c3416f773.jpg,640,640,Fire,318,282,360,342
MirrorWEBFire1259_jpg.rf.40d38040633c7de03f77ea8c3416f773.jpg,640,640,smoke,268,105,361,290
new_fire_fire-517_png_jpg.rf.4100dfcb59dcc431c251c52284a7f822.jpg,640,640,Fire,12,114,546,530
fire1-254-_jpg.rf.40c9ed2651ee32f9f8d865358f09d889.jpg,640,640,Fire,224,250,424,366
Img_520_jpg.rf.413f255987c369a115502fcd2dd3bb72.jpg,640,640,Fire,161,41,529,459
Img_1444_jpg.rf.41230cb405d43e8fad166aff1ce189b9.jpg,640,640,Fire,332,416,354,438
new_fire_fire-485_png_jpg.rf.415363755583d4ac7ef42e734eeaa604.jpg,640,640,smoke,226,76,638,350
new_fire_fire-485_png_jpg.rf.415363755583d4ac7ef42e734eeaa604.jpg,640,640,Fire,388,314,494,418
new_fire_fire-485_png_jpg.rf.415363755583d4ac7ef42e734eeaa604.jpg,640,640,Fire,18,440,216,544
Img_417_jpg.rf.411f2c5abede74277a140223b11cc9bc.jpg,640,640,Fire,105,209,259,640
fire1-165-_jpg.rf.413a03dec36778444310517abc47f56f.jpg,640,640,Fire,234,292,470,416
fire1-211-_jpg.rf.410dccbca77e521bdce46da69a960bc8.jpg,640,640,Fire,102,250,192,344
fire1-211-_jpg.rf.410dccbca77e521bdce46da69a960bc8.jpg,640,640,Fire,282,238,498,478
NoiseWEBFire1090_jpg.rf.4146c69674d9375be5ac05b1ba3b098b.jpg,640,640,smoke,148,140,600,300
NoiseWEBFire1090_jpg.rf.4146c69674d9375be5ac05b1ba3b098b.jpg,640,640,Fire,210,310,216,316
NoiseWEBFire1090_jpg.rf.4146c69674d9375be5ac05b1ba3b098b.jpg,640,640,Fire,330,304,638,376
NoiseWEBFire1342_jpg.rf.4156c18c619710652d3725919fe5297c.jpg,640,640,Fire,526,262,576,282
NoiseWEBFire1342_jpg.rf.4156c18c619710652d3725919fe5297c.jpg,640,640,Fire,448,244,498,308
NoiseWEBFire1342_jpg.rf.4156c18c619710652d3725919fe5297c.jpg,640,640,Fire,230,324,294,386
NoiseWEBFire1342_jpg.rf.4156c18c619710652d3725919fe5297c.jpg,640,640,Fire,310,390,314,404
NoiseWEBFire1342_jpg.rf.4156c18c619710652d3725919fe5297c.jpg,640,640,Fire,228,408,242,420
0154_jpg.rf.41651f1f9cadcea07690d95c2cc22d77.jpg,640,640,Fire,292,282,388,518
0180_jpg.rf.41705bf7db0962d88bbe6a5243801c6f.jpg,640,640,Fire,192,262,222,298
Img_1574_jpg.rf.415d9a4d718d364eabc0cd373d7a4d40.jpg,640,640,Fire,368,274,438,380
Img_1574_jpg.rf.415d9a4d718d364eabc0cd373d7a4d40.jpg,640,640,Fire,307,377,363,411
Img_1574_jpg.rf.415d9a4d718d364eabc0cd373d7a4d40.jpg,640,640,Fire,374,387,402,408
5_jpg.rf.4182c544aac72175078c96e783fd4dba.jpg,640,640,Fire,248,354,308,464
ck0kosmizkqdq0a46xgz65fgt_jpeg_jpg.rf.41ac8bac514f8d47d9671b2dfd275104.jpg,640,640,smoke,123,272,177,386
141_jpg.rf.41ab8805788f3da89ae20e14e7846659.jpg,640,640,Fire,294,222,378,282
141_jpg.rf.41ab8805788f3da89ae20e14e7846659.jpg,640,640,Fire,410,180,514,378
141_jpg.rf.41ab8805788f3da89ae20e14e7846659.jpg,640,640,Fire,384,338,408,380
141_jpg.rf.41ab8805788f3da89ae20e14e7846659.jpg,640,640,smoke,372,106,526,178
141_jpg.rf.41ab8805788f3da89ae20e14e7846659.jpg,640,640,Fire,212,106,260,190
141_jpg.rf.41ab8805788f3da89ae20e14e7846659.jpg,640,640,smoke,270,106,400,234
141_jpg.rf.41ab8805788f3da89ae20e14e7846659.jpg,640,640,smoke,16,108,206,242
Img_1180_jpg.rf.419ba8c16325ffe6fd75ef1943fae21d.jpg,640,640,Fire,198,206,415,413
Img_1180_jpg.rf.419ba8c16325ffe6fd75ef1943fae21d.jpg,640,640,Fire,123,425,468,549
Img_1180_jpg.rf.419ba8c16325ffe6fd75ef1943fae21d.jpg,640,640,Fire,515,521,599,560
Img_1730_jpg.rf.41cf48970f8b68f0c2bd5f04f9812f1a.jpg,640,640,Fire,212,394,236,428
NoiseWEBSmoke2509_jpg.rf.41c10ac1d23e8ad9e738285d35e5931b.jpg,640,640,smoke,154,145,405,288
NoiseWEBSmoke2509_jpg.rf.41c10ac1d23e8ad9e738285d35e5931b.jpg,640,640,Fire,254,264,446,398
Img_1802_jpg.rf.416d69b3fd354a5e29d74772ffad8d51.jpg,640,640,Fire,161,197,327,555
Img_1802_jpg.rf.416d69b3fd354a5e29d74772ffad8d51.jpg,640,640,Fire,371,305,495,349
Img_1802_jpg.rf.416d69b3fd354a5e29d74772ffad8d51.jpg,640,640,Fire,344,38,385,217
50_jpg.rf.41a84f2faa7e495ccfcc94a672c1cce8.jpg,640,640,smoke,276,3,475,424
50_jpg.rf.41a84f2faa7e495ccfcc94a672c1cce8.jpg,640,640,Fire,386,464,406,520
WEBFire1092_jpg.rf.4166d6266030f6cfa6636109726509c1.jpg,640,640,smoke,185,139,469,286
WEBFire1092_jpg.rf.4166d6266030f6cfa6636109726509c1.jpg,640,640,Fire,422,290,458,308
WEBFire1092_jpg.rf.4166d6266030f6cfa6636109726509c1.jpg,640,640,Fire,488,252,638,428
Img_125_jpg.rf.41b59868f262cfb9f1f5c73fe9032ccd.jpg,640,640,Fire,254,116,350,333
0155_jpg.rf.41c1e9245f1256287b4060a561cbe5c7.jpg,640,640,Fire,404,354,508,420
fire1-770-_jpg.rf.415f8583d834a49188079f4b3b033283.jpg,640,640,Fire,200,2,454,290
Img_88_jpg.rf.4182e3d03cea5de82c715aed626c6983.jpg,640,640,Fire,240,100,353,333
Img_1134_jpg.rf.41e30e0c150114eaaad71be04ad7b51f.jpg,640,640,Fire,456,592,502,613
ck0kl079lk71f0a46m6yo4q9m_jpeg_jpg.rf.41b75492195492c124bf448999490734.jpg,640,640,smoke,299,351,518,425
MirrorWEBSmoke1218_jpg.rf.4166574066f3a3255680eff749825c3e.jpg,640,640,smoke,35,227,145,315
MirrorWEBSmoke1218_jpg.rf.4166574066f3a3255680eff749825c3e.jpg,640,640,Fire,290,324,346,350
MirrorWEBSmoke1218_jpg.rf.4166574066f3a3255680eff749825c3e.jpg,640,640,Fire,4,328,84,346
MirrorWEBSmoke1218_jpg.rf.4166574066f3a3255680eff749825c3e.jpg,640,640,smoke,151,302,213,384
MirrorWEBSmoke1218_jpg.rf.4166574066f3a3255680eff749825c3e.jpg,640,640,Fire,444,336,492,356
MirrorWEBSmoke1218_jpg.rf.4166574066f3a3255680eff749825c3e.jpg,640,640,Fire,208,346,240,378
833_jpg.rf.41da24fdcad5490e28f5af39f92e65f2.jpg,640,640,Fire,4,142,590,428
Img_1361_jpg.rf.41b04f117d3f82b407bc8931090fc9b8.jpg,640,640,Fire,39,524,86,545
Img_1361_jpg.rf.41b04f117d3f82b407bc8931090fc9b8.jpg,640,640,Fire,103,377,144,469
Img_1361_jpg.rf.41b04f117d3f82b407bc8931090fc9b8.jpg,640,640,Fire,201,504,301,561
Img_2113_jpg.rf.418a1fbf80c6506db1e985e75902bb24.jpg,640,640,Fire,148,133,365,586
fire1-303-_jpg.rf.416634442851231d283722971d51d6b3.jpg,640,640,Fire,132,184,512,362
ck0khrg9xan7u0721mn5rxpzo_jpeg_jpg.rf.41fb0513c27efe1ecb7e4d5a21d3e5ae.jpg,640,640,smoke,212,231,254,319
fire1-956-_jpg.rf.41e73069156db5a5dadf956197dc7dd8.jpg,640,640,Fire,70,238,350,496
NoiseWEBFire203_jpg.rf.4201f3924bc0a45081c6c273ea7ac659.jpg,640,640,Fire,196,224,214,240
NoiseWEBFire203_jpg.rf.4201f3924bc0a45081c6c273ea7ac659.jpg,640,640,Fire,106,238,118,256
NoiseWEBFire203_jpg.rf.4201f3924bc0a45081c6c273ea7ac659.jpg,640,640,Fire,70,258,118,302
NoiseWEBFire203_jpg.rf.4201f3924bc0a45081c6c273ea7ac659.jpg,640,640,Fire,142,270,244,344
NoiseWEBFire203_jpg.rf.4201f3924bc0a45081c6c273ea7ac659.jpg,640,640,Fire,288,308,356,336
NoiseWEBFire203_jpg.rf.4201f3924bc0a45081c6c273ea7ac659.jpg,640,640,Fire,370,332,400,344
NoiseWEBFire203_jpg.rf.4201f3924bc0a45081c6c273ea7ac659.jpg,640,640,Fire,268,338,300,386
NoiseWEBFire203_jpg.rf.4201f3924bc0a45081c6c273ea7ac659.jpg,640,640,Fire,304,378,480,442
WEBFire1469_jpg.rf.41c300493f0624e73112ed93bb991016.jpg,640,640,Fire,268,322,394,382
Img_1248_jpg.rf.42165397a8696101cc088b1f67880e39.jpg,640,640,Fire,2,437,129,640
new_fire_63_jpg.rf.4210acfa07c5da4acad74e12de3c5643.jpg,640,640,Fire,358,250,508,436
1137_jpg.rf.4218edcc99986cc0f6181786cae56c32.jpg,640,640,Fire,342,318,416,386
1137_jpg.rf.4218edcc99986cc0f6181786cae56c32.jpg,640,640,Fire,522,296,582,392
fire1-340-_jpg.rf.422508dde48fd6a1c0e9b213de91068e.jpg,640,640,Fire,298,92,462,332
ck0km5x3u9r910701d3yfjhtv_jpeg_jpg.rf.41f8b1832b522c148d67641918d33264.jpg,640,640,smoke,175,273,212,299
Img_1485_jpg.rf.422315679549a24c907db31600db8087.jpg,640,640,Fire,350,425,368,439
fire1-963-_jpg.rf.4236247d0ee533bb2a133e3ea3f6bbc1.jpg,640,640,smoke,130,146,402,438
fire1-963-_jpg.rf.4236247d0ee533bb2a133e3ea3f6bbc1.jpg,640,640,Fire,478,422,570,460
fire1-963-_jpg.rf.4236247d0ee533bb2a133e3ea3f6bbc1.jpg,640,640,Fire,362,442,392,484
fire1-963-_jpg.rf.4236247d0ee533bb2a133e3ea3f6bbc1.jpg,640,640,Fire,444,434,474,512
Img_2081_jpg.rf.422d563a73b20bbdca7e377b1a26cfa4.jpg,640,640,Fire,160,69,343,588
ck0kl3wpd616z079452ea8lq2_jpeg_jpg.rf.426bf65cc56872a0b0675ce8bd4c2ba0.jpg,640,640,smoke,126,259,174,379
Img_2114_jpg.rf.4266f16d11c70deae65f3a6af71b11f8.jpg,640,640,Fire,143,134,363,580
Img_1264_jpg.rf.4266a6e249ec500105c8962984fe1c6c.jpg,640,640,Fire,124,270,208,358
Img_1264_jpg.rf.4266a6e249ec500105c8962984fe1c6c.jpg,640,640,Fire,0,375,215,640
fire1-355-_jpg.rf.42df3f5cdc50ae8648415bdfdd933a7b.jpg,640,640,Fire,160,112,414,332
fire1-355-_jpg.rf.42df3f5cdc50ae8648415bdfdd933a7b.jpg,640,640,Fire,218,386,388,466
874_jpg.rf.423809dff03321a63883827e326337f0.jpg,640,640,smoke,64,228,350,426
874_jpg.rf.423809dff03321a63883827e326337f0.jpg,640,640,smoke,360,294,442,390
874_jpg.rf.423809dff03321a63883827e326337f0.jpg,640,640,Fire,364,362,480,460
Img_1368_jpg.rf.426bb06cbeb740dbf36af0429e02feab.jpg,640,640,Fire,320,450,441,561
Img_1368_jpg.rf.426bb06cbeb740dbf36af0429e02feab.jpg,640,640,Fire,461,61,503,539
Img_1368_jpg.rf.426bb06cbeb740dbf36af0429e02feab.jpg,640,640,Fire,552,486,637,541
0105_jpg.rf.4291df7a8efdc82dbf294a98f1e434fd.jpg,640,640,Fire,264,354,316,412
Img_43_jpg.rf.42660ec605a8bba7d43f06e62271a592.jpg,640,640,Fire,242,100,371,333
fire1-323-_jpg.rf.4236dc554e73b05357646b60bb715b73.jpg,640,640,Fire,158,168,410,382
fire1-327-_jpg.rf.42e44e83c0662ff30ec25dfa978aa8fb.jpg,640,640,Fire,122,152,444,316
fire1-493-_jpg.rf.42303a083f5812179da39cd7793ba7e4.jpg,640,640,Fire,198,88,480,538
ck0lxa18hic880701ux5axl97_jpeg_jpg.rf.425023e1d5d32b48b0c9479d6af34d06.jpg,640,640,smoke,445,308,555,335
fire1-975-_jpg.rf.421d581447fb579fa3ccc6ab60697646.jpg,640,640,Fire,152,216,370,384
fire1-975-_jpg.rf.421d581447fb579fa3ccc6ab60697646.jpg,640,640,smoke,20,308,118,390
fire1-975-_jpg.rf.421d581447fb579fa3ccc6ab60697646.jpg,640,640,smoke,370,296,450,430
fire1-975-_jpg.rf.421d581447fb579fa3ccc6ab60697646.jpg,640,640,smoke,6,2,474,242
Img_73_jpg.rf.421ef763c00ac0e226834330b58152b0.jpg,640,640,Fire,259,109,352,335
ck0kd7h8nj2m70a469e4k6x92_jpeg_jpg.rf.426954dbb7afd22c82515fd685070503.jpg,640,640,smoke,198,275,218,305
ck0kepk22a57e07215s22fyiv_jpeg_jpg.rf.428cd41b965cef55204011fe654023a8.jpg,640,640,smoke,288,341,517,423
WEBFire752_jpg.rf.429b4b91d626ea9d6cfa383878e5e5e1.jpg,640,640,Fire,496,208,540,272
